PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
30436,A,A,"IFPUG 4+",1,Government,Government,"Document managementManagement or performance reporting",Enhancement,Multi,3GL,C#,83,634,634,5,6,"SQL Server",,-1,-1
30438,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,PL/SQL,92,1216,997,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30443,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Car renting",Enhancement,,3GL,Java,288,-1,2272,9,-1,Oracle,,-1,-1
30446,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,3GL,Java,84,80,74,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30451,B,A,"IFPUG 4+",3,Defence,Defence,"Management Information System","New Development",PC,4GL,SQL,81,-1,362,1,3,Yes,,-1,-1
30453,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,C,42,296,296,3,-1,,,-1,-1
30455,B,A,"IFPUG 4+",1,Banking,,"Security management","New Development",MR,3GL,"Visual Basic",550,26520,24664,15,17,"SYBASE V10","Waterfall (incl Linear Processing & SSADM)",108000,500000
30457,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",63,2935,2419,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30461,B,B,"IFPUG 4+",4,,,,"New Development",PC,3GL,Smalltalk,250,-1,18620,-1,-1,,,31800,-1
30464,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",53,1613,1323,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30469,B,B,"IFPUG 4+",1,,,,"New Development",,3GL,Java,770,16594,13308,10,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30470,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,129,1809,1809,-1,-1,Batch,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30476,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,109,655,655,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30477,B,A,"IFPUG 4+",1,Manufacturing,"ManufacturingConsumer Goods","Management Information System",Re-development,MF,3GL,COBOL,13580,54620,54620,14,-1,DB2,"Joint Application Development (JAD)Multifunctional Teams",-1,-1
30480,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,,Enhancement,Multi,3GL,"Visual Basic",566,1343,1249,4,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30484,B,B,"IFPUG 4+",2,Financial,"Financial, Property & Business Services","Management Information System","New Development",,,,210,-1,1840,6,-1,,,-1,191091
30495,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Sales contact management","New Development",Multi,3GL,"Visual Basic",1510,5740,5740,11,-1,"SYBASE SQL Anywhere","Waterfall (incl Linear Processing & SSADM)",-1,-1
30498,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,3,1449,1449,14,39,,,-1,77996
30499,B,A,"IFPUG 4+",1,,,,Enhancement,,4GL,Oracle,111,1521,1521,3,-1,,,-1,-1
30501,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,495,7302,6704,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30514,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,388,4793,4400,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30518,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",309,25900,25900,5,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30522,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",174,2340,1928,11,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30524,A,A,"IFPUG 4+",1,Government,Government,"Workflow support & management",Enhancement,MF,3GL,PL/I,184,2951,2951,17,6,DB2,,-1,-1
30530,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,NATURAL,197,1049,871,2,3,,,-1,-1
30531,B,A,"IFPUG 4+",1,,,,Enhancement,,,IIS,8,45,45,2,-1,,,-1,-1
30540,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,,3GL,J2EE,103,1063,976,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30541,B,A,"IFPUG 4+",1,,Maintenance,Maintenance,Enhancement,,3GL,C,108,7597,7597,-1,-1,,,-1,-1
30548,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,27,948,948,8,32,,,-1,28201
30559,B,B,"IFPUG 4+",1,,,,Enhancement,,3GL,Java,174,3905,3088,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30561,B,B,"IFPUG 4+",1,Communication,Telecommunications,"GEO Information Management",Enhancement,Multi,,,58,1532,1256,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30572,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,"Visual Basic",161,978,802,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30586,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,51,834,684,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30590,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,Multi,3GL,TIBCO,66,859,704,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30593,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,23,338,338,18,-1,,,-1,15635
30595,B,B,"IFPUG 4+",4,Banking,Banking,"Client Server",Enhancement,Multi,3GL,"Visual Basic",550,1867,2788,5,9,"SQL Server",,-1,-1
30597,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,COBOL,781,45778,42574,32,309,,,83000,-1
30603,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,4GL,SQL,212,2325,1930,4,8,Oracle,,-1,-1
30604,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,2447,2447,11,47,,,-1,105580
30608,A,A,"IFPUG 4+",1,Government,Government,"Management of Licences and Permits",Enhancement,MF,ApG,COOL:Gen,288,2677,2436,16,-1,,,-1,-1
30609,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,36,288,288,2,-1,"IMS/DB,DC","Waterfall (incl Linear Processing & SSADM)",-1,-1
30614,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",MF,3GL,COBOL,10,1208,906,7,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30616,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,27,3131,3131,11,64,,,-1,143978
30624,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,3GL,HTML,102,536,442,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30640,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,58,1694,1694,-1,-1,Interactive,,-1,-1
30641,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,354,3373,2766,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30642,B,B,"IFPUG 4+",2,Financial,"Financial, Property & Business Services","Management Information System",Enhancement,,,,1563,-1,37560,24,-1,,,-1,2597900
30654,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,Multi,3GL,TIBCO,106,1668,1368,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30657,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",99,1694,1389,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30663,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",MF,3GL,COBOL,156,11660,8745,9,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30668,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,69,190,156,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30672,B,A,"IFPUG 4+",1,,,,Enhancement,,,,113,1350,1350,6,5,,,-1,-1
30673,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Financial transaction process/accounting","New Development",PC,3GL,HTML,150,562,562,1,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30674,B,A,"IFPUG 4+",4,Government,"Public Administration","Case Management Study","New Development",MF,4GL,,288,-1,5324,10,8,"SQL Server V4","Joint Application Development (JAD)",-1,-1
30679,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,3GL,C,56,1210,992,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30681,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Content Management",Enhancement,,3GL,Java,111,1799,1483,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30685,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,Multi,3GL,TIBCO,68,702,576,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30693,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",1987,3613,3360,3,-1,SYBASE,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30696,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,130,2117,1736,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30699,B,A,"IFPUG 4+",1,Financial,Revenue,,"New Development",MF,3GL,COBOL,1200,65513,53721,-1,-1,IDMS,"Joint Application Development (JAD)",-1,-1
30710,A,A,"IFPUG 4+",1,Government,Government,"Management of Licences and Permits","New Development",Multi,3GL,Java,580,6037,6037,14,-1,,,-1,-1
30716,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,ClearBasic,146,2389,2194,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30718,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,78,407,334,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30727,B,B,"IFPUG 4+",4,,,"Management Information System","New Development",PC,,,565,-1,7120,-1,9,,,-1,-1
30728,B,A,"IFPUG 4+",1,,,,"New Development",,,,100,830,531,6,4,,,-1,-1
30732,B,A,"IFPUG 4+",1,,,,Enhancement,,,,4,8,8,1,-1,,,-1,-1
30733,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Product Order management",Enhancement,MR,4GL,ABAP,747,-1,9760,22,-1,Oracle,,-1,-1
30737,B,A,"IFPUG 4+",4,Manufacturing,Manufacturing,,Enhancement,MF,3GL,PL/I,96,54,633,3,3,IMS,,-1,-1
30738,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System","New Development",PC,4GL,Access,398,361,300,2,2,ACCESS,"Rapid Application Development (RAD)",-1,-1
30741,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,PC,3GL,COBOL,66,349,349,3,2,DB2,,-1,-1
30748,B,A,"IFPUG 4+",1,Communication,"Voice Provisioning","Voice Provisioning",Enhancement,,3GL,C++,84,2113,2113,-1,-1,,,-1,-1
30760,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,18,783,783,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30762,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Process of factory management",Enhancement,MR,3GL,C++,60,-1,1176,8,-1,Oracle,,-1,-1
30764,A,B,"IFPUG 4+",2,Insurance,Insurance,"Knowledge Based",Enhancement,MF,3GL,COBOL,237,-1,2472,6,-1,DB2,,-1,61183
30767,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,7,357,357,2,-1,,,-1,-1
30769,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,141,842,842,-1,-1,Interactive,"Rapid Application Development (RAD)",-1,-1
30778,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,104,338,277,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30785,A,B,"IFPUG 4+",1,Communication,Communications,,"New Development",,3GL,"Visual Basic",897,2798,2322,18,2,,,-1,-1
30788,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MR,3GL,C++,1174,9200,9200,9,-1,HIRDB,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30794,B,B,"IFPUG 4+",4,,,,"New Development",MF,3GL,C++,200,-1,5057,-1,-1,,,36700,-1
30803,B,A,"IFPUG 4+",2,Banking,Banking,"Management Information System",Enhancement,PC,4GL,PowerBuilder,44,-1,90,1,-1,SYBASE,"Multifunctional TeamsRapid Application Development (RAD)",-1,51300
30805,B,B,"IFPUG 4+",1,Government,GovernmentDefence,Reporting,Enhancement,MF,3GL,COBOL,346,7534,7534,22,-1,,,-1,236724
30810,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,23,294,294,18,-1,,,-1,15897
30812,A,A,"IFPUG 4+",1,Government,"Information Technology Services","Catalogue or register of things or eventsDocument management",Re-development,PC,3GL,JavaScript,426,12400,12400,12,4,Oracle,"Agile Development",-1,-1
30815,B,A,"IFPUG 4+",1,Banking,Banking,"Sales contact management",Enhancement,MF,3GL,PL/I,35,845,845,1,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30819,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,FORTRAN,118,1246,1246,8,5,,,42000,-1
30825,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,122,642,589,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30827,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,24,2831,2831,19,40,,,-1,104490
30831,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,118,1254,1028,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30832,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",PC,3GL,"Visual Basic",1194,8162,8162,11,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
30837,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,33,184,116,6,9,,,-1,6866
30838,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,82,1067,875,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30840,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,77,91,91,-1,-1,Interactive,,-1,-1
30841,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,31,376,376,12,-1,,,-1,21379
30849,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,67,198,182,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30854,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",45,4114,3826,4,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30855,A,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management","New Development",MR,3GL,C++,324,2455,2038,6,6,HYDRA,"Rapid Application Development (RAD)",-1,-1
30860,A,A,"IFPUG 4+",1,Government,Government,"Document managementManagement or performance reporting",Enhancement,Multi,3GL,C#,297,1861,1861,10,4,"SQL Server",,-1,-1
30861,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,61,218,179,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30867,B,A,"IFPUG 4+",-1,Communication,Communications,"Application software","New development",,3GL,Java,974,2400,11570,12,16,Oracle,Iterative,-1,-1
30868,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,40,8124,8124,13,57,,,-1,350037
30872,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,C,306,2201,2201,4,-1,,,-1,-1
30874,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Stock Management",Enhancement,,3GL,Java,226,-1,1379,11,-1,Oracle,,-1,-1
30875,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,270,10712,8784,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30881,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",54,1375,1133,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30886,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,762,716,10,11,,,-1,48694
30888,A,A,"IFPUG 4+",1,Communication,Communications,,"New Development",,3GL,"Visual Basic",136,724,601,6,2,,,-1,-1
30892,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,270,3846,3846,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30898,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,4GL,Siebel,54,1384,1135,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30899,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",86,1085,890,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30902,B,A,"IFPUG 4+",1,Government,Government,"Logistic or supply planning & controlWorkflow support & management",Enhancement,Multi,4GL,ABAP,1021,20095,20095,24,-1,DB2,,-1,-1
30903,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,89,1698,1392,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30908,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,129,984,807,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30918,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,289,1900,1744,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30919,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",72,1796,1473,7,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30926,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",259,8590,7078,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30928,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services",,Enhancement,Multi,4GL,"Visual C++",44,1039,1039,3,-1,"SQL Server 6.5","Waterfall (incl Linear Processing & SSADM)",-1,-1
30933,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,4GL,VisualFoxPro,50,268,220,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30936,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,13,1442,1226,4,30,,,-1,62864
30948,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,5,1176,1176,10,19,,,-1,47720
30950,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,189,1240,1240,-1,-1,Interactive,,-1,-1
30952,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,PC,,,88,4319,3585,5,9,,,-1,-1
30963,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,18,114,64,1,-1,"IMS/DB,DC","Waterfall (incl Linear Processing & SSADM)",-1,-1
30964,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts database for conception",Enhancement,Multi,3GL,Java,311,-1,4053,9,-1,SQL,,-1,-1
30968,A,B,"IFPUG 4+",2,Insurance,Insurance,,"New Development",PC,,,602,-1,7800,22,-1,,,-1,-1
30970,A,A,"IFPUG 4+",1,Communication,Communications,"Complex process control",Enhancement,MR,4GL,SQL,142,2308,1916,4,12,Oracle,,-1,-1
30972,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",PC,4GL,ASP,422,2484,2310,4,-1,UDB,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30976,B,A,"IFPUG 4+",4,"Wholesale & Retail","Wholesale & Retail Trade","Management Information System","New Development",,3GL,COBOL,44,-1,710,1,-1,,,-1,-1
30982,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,58,1835,1835,-1,-1,Interactive,,-1,-1
30989,B,A,"IFPUG 4+",4,Insurance,Insurance,"Office Information System","New Development",MF,3GL,COBOL,885,27613,29600,27,17,IMS,"Multifunctional Teams",89000,-1
30990,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",Multi,3GL,"Visual Basic",134,960,960,3,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
30993,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Factory parts follow up",Enhancement,MR,3GL,Java,179,-1,3201,9,-1,Oracle,,-1,-1
31001,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",84,1029,848,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31011,B,B,"IFPUG 4+",1,Financial,"GovernmentFinancial, Property & Business Services","Financial transaction process/accounting","New Development",Multi,4GL,SQL,787,4918,4918,10,5,SQL,,-1,-1
31017,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,381,866,710,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31021,A,A,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",,Enhancement,MF,3GL,PL/I,53,917,917,5,4,DB2,Incremental,-1,-1
31029,B,A,"IFPUG 4+",1,Insurance,Insurance,"Personnel system","New Development",PC,3GL,"Visual Basic",591,5419,5040,9,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
31035,B,B,"IFPUG 4+",1,Communication,Telecommunications,"GEO Information Management",Enhancement,Multi,3GL,Java,71,1255,1029,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31043,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,RPG,38,208,156,2,-1,RDB400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31045,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Design management","New Development",Multi,3GL,C++,2698,-1,11521,7,-1,Oracle,,-1,-1
31047,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,,3GL,C,468,3900,3214,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31049,A,B,"IFPUG 4+",1,Government,Government,"Job, case, incident, project management","New Development",MF,3GL,HTML,119,4697,4697,14,6,,,-1,-1
31051,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,3GL,Shell,178,1606,1474,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31061,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,122,948,882,3,4,DB2Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31065,A,B,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,,3GL,C,78,3227,2678,4,15,,,-1,-1
31066,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Production management",Enhancement,MF,3GL,Java,106,-1,1150,7,-1,DB2,,-1,-1
31069,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,,"Huron/Object Star",178,2213,1992,5,4,TDS,,-1,-1
31070,A,A,"IFPUG 4+",1,"Wholesale & Retail","Wholesale & Retail Trade","Office Information System","New Development",PC,,,1060,3655,3655,30,5,,"Rapid Application Development (RAD)",-1,-1
31072,B,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",Taxation,"New Development",PC,4GL,DELPHI,74,865,865,2,3,,"Rapid Application Development (RAD)",-1,-1
31073,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,250,2055,2055,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31076,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,56,133,133,-1,-1,Interactive,,-1,-1
31077,A,A,"IFPUG 4+",2,Manufacturing,Manufacturing,"Management Information System","New Development",MR,3GL,COBOL,312,5369,5432,10,-1,DB2/400,,-1,-1
31079,B,A,"IFPUG 4+",1,"Professional Services","Professional Services","Customer billing/relationship management","New Development",Multi,,,128,408,379,3,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31080,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,182,309,253,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31083,B,A,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,4GL,"ABAP 4",123,895,738,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31092,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,CSP,760,11840,9827,7,39,,,-1,-1
31096,A,A,"IFPUG 4+",1,Communication,Communications,"Real-time System",Enhancement,MR,4GL,Oracle,177,2196,1823,8,4,Oracle,,-1,-1
31097,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,PL/SQL,131,1015,832,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31098,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Customer management",Enhancement,MR,3GL,Java,70,-1,1182,5,-1,Oracle,,-1,-1
31101,B,B,"IFPUG 4+",1,,,"Tax Legislative",Enhancement,MF,3GL,COBOL,20,832,832,3,5,DB2VSAM,,-1,-1
31102,A,B,"IFPUG 4+",2,Insurance,Insurance,"Decision Support System",Enhancement,MF,3GL,COBOL,526,-1,10004,12,-1,DB2,,-1,225927
