PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
30819,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,FORTRAN,118,1246,1246,8,5,,,42000,-1
30823,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,693,693,5,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30825,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,122,642,589,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30827,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,24,2831,2831,19,40,,,-1,104490
30830,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingData Warehouse",Enhancement,,4GL,,-1,478,478,7,-1,,,-1,-1
30831,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,118,1254,1028,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30832,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",PC,3GL,"Visual Basic",1194,8162,8162,11,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
30836,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,3945,3945,8,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30837,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,33,184,116,6,9,,,-1,6866
30838,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,82,1067,875,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30840,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,77,91,91,-1,-1,Interactive,,-1,-1
30841,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,31,376,376,12,-1,,,-1,21379
30846,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,3GL,"Visual Basic",740,6474,6474,23,-1,,,-1,-1
30849,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,67,198,182,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30853,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Embedded system/real-time application",Enhancement,,4GL,,-1,2336,2336,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30854,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",45,4114,3826,4,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30855,A,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management","New Development",MR,3GL,C++,324,2455,2038,6,6,HYDRA,"Rapid Application Development (RAD)",-1,-1
30860,A,A,"IFPUG 4+",1,Government,Government,"Document managementManagement or performance reporting",Enhancement,Multi,3GL,C#,297,1861,1861,10,4,"SQL Server",,-1,-1
30861,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,61,218,179,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30862,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,PL/I,41,579,579,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30864,A,,COSMIC,1,"Service Industry","Transport & Storage","Logistic or supply planning & control","New Development",Multi,4GL,Oracle,278,2693,1158,4,-1,,,-1,-1
30865,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,36,36,1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30867,B,A,"IFPUG 4+",-1,Communication,Communications,"Application software","New development",,3GL,Java,974,2400,11570,12,16,Oracle,Iterative,-1,-1
30868,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,40,8124,8124,13,57,,,-1,350037
30871,B,,LOC,4,Communication,Telecommunications,Protocols,"New Development",MF,3GL,C++,-1,1008,1122,4,4,Oracle,,35000,-1
30872,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,C,306,2201,2201,4,-1,,,-1,-1
30874,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Stock Management",Enhancement,,3GL,Java,226,-1,1379,11,-1,Oracle,,-1,-1
30875,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,270,10712,8784,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30879,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,103,3509,3193,-1,-1,,,-1,-1
30881,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",54,1375,1133,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30884,A,B,NESMA,1,Government,Other,,Enhancement,,3GL,Java,367,4012,3172,5,-1,,DevOps,12010,-1
30886,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,762,716,10,11,,,-1,48694
30888,A,A,"IFPUG 4+",1,Communication,Communications,,"New Development",,3GL,"Visual Basic",136,724,601,6,2,,,-1,-1
30892,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,270,3846,3846,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30894,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,704,704,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30898,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,4GL,Siebel,54,1384,1135,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30899,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",86,1085,890,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30901,B,C,"IFPUG 4+",1,Defence,Defence,"Embedded system/real-time application",Enhancement,Multi,4GL,,-1,1080,1080,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30902,B,A,"IFPUG 4+",1,Government,Government,"Logistic or supply planning & controlWorkflow support & management",Enhancement,Multi,4GL,ABAP,1021,20095,20095,24,-1,DB2,,-1,-1
30903,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,89,1698,1392,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30906,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,293,293,1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30908,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,129,984,807,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30911,B,,COSMIC,1,Insurance,Insurance,"Online analysis and reporting",Enhancement,MF,3GL,COBOL,6,40,40,0,1,DB2,,-1,-1
30913,A,A,"IFPUG old",2,Insurance,Insurance,,Enhancement,MF,3GL,COBOL,147,-1,667,15,-1,DB2,"Joint Application Development (JAD)Multifunctional Teams",-1,-1
30916,B,B,NESMA,1,Government,Government,"Business Application","New Development",,4GL,Oracle,102,1011,809,2,-1,,,-1,64640
30918,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,289,1900,1744,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30919,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",72,1796,1473,7,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30926,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",259,8590,7078,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30928,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services",,Enhancement,Multi,4GL,"Visual C++",44,1039,1039,3,-1,"SQL Server 6.5","Waterfall (incl Linear Processing & SSADM)",-1,-1
30932,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,115,115,2,-1,,,-1,-1
30933,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,4GL,VisualFoxPro,50,268,220,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30934,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,3GL,Java,371,770,701,5,-1,,,-1,-1
30936,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,13,1442,1226,4,30,,,-1,62864
30939,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing","New development",PC,3GL,Java,31,383,296,-1,-1,,"Agile Development",-1,-1
30942,B,B,NESMA,1,Finance,,"Business Intelligence",Enhancement,,4GL,.Net,2453,14904,11923,14,7,,"Agile Development",-1,989565
30943,A,C,"IFPUG old",2,Insurance,Insurance,"Transaction/Production System",Enhancement,MF,3GL,COBOL,-1,-1,14700,45,-1,DB2,,-1,1101700
30945,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,200,200,1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30948,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,5,1176,1176,10,19,,,-1,47720
30950,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,189,1240,1240,-1,-1,Interactive,,-1,-1
30952,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,PC,,,88,4319,3585,5,9,,,-1,-1
30963,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,18,114,64,1,-1,"IMS/DB,DC","Waterfall (incl Linear Processing & SSADM)",-1,-1
30964,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts database for conception",Enhancement,Multi,3GL,Java,311,-1,4053,9,-1,SQL,,-1,-1
30968,A,B,"IFPUG 4+",2,Insurance,Insurance,,"New Development",PC,,,602,-1,7800,22,-1,,,-1,-1
30970,A,A,"IFPUG 4+",1,Communication,Communications,"Complex process control",Enhancement,MR,4GL,SQL,142,2308,1916,4,12,Oracle,,-1,-1
30972,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",PC,4GL,ASP,422,2484,2310,4,-1,UDB,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30976,B,A,"IFPUG 4+",4,"Wholesale & Retail","Wholesale & Retail Trade","Management Information System","New Development",,3GL,COBOL,44,-1,710,1,-1,,,-1,-1
30979,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,1037,1037,5,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
30982,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,58,1835,1835,-1,-1,Interactive,,-1,-1
30989,B,A,"IFPUG 4+",4,Insurance,Insurance,"Office Information System","New Development",MF,3GL,COBOL,885,27613,29600,27,17,IMS,"Multifunctional Teams",89000,-1
30990,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",Multi,3GL,"Visual Basic",134,960,960,3,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
30993,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Factory parts follow up",Enhancement,MR,3GL,Java,179,-1,3201,9,-1,Oracle,,-1,-1
30995,B,A,"IFPUG old",1,Financial,"Financial, Property & Business Services",,"New Development",MF,3GL,COBOL,231,4116,4116,12,4,VSAM,,-1,-1
30997,B,C,"IFPUG 4+",1,Communication,Telecommunications,"Transaction/Production System",Enhancement,,4GL,SQL,-1,482,482,12,-1,,,-1,-1
31001,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",84,1029,848,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31011,B,B,"IFPUG 4+",1,Financial,"GovernmentFinancial, Property & Business Services","Financial transaction process/accounting","New Development",Multi,4GL,SQL,787,4918,4918,10,5,SQL,,-1,-1
31017,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,381,866,710,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31021,A,A,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",,Enhancement,MF,3GL,PL/I,53,917,917,5,4,DB2,Incremental,-1,-1
31023,B,,COSMIC,1,"Wholesale & Retail","Wholesale & Retail Trade","Logistic or supply planning & control",Enhancement,MF,3GL,COBOL,90,2390,2175,9,8,VSAMIMSDB2,,-1,-1
31024,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,1296,1296,3,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31029,B,A,"IFPUG 4+",1,Insurance,Insurance,"Personnel system","New Development",PC,3GL,"Visual Basic",591,5419,5040,9,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
31032,B,B,NESMA,1,Utilities,,"Business Analysis Tool",Enhancement,,4GL,.Net,698,5225,4180,9,4,,"Agile Development",-1,342760
31033,B,B,NESMA,1,Government,Government,,Enhancement,,4GL,Oracle,85,723,508,1,-1,,"Agile Development",-1,-1
31035,B,B,"IFPUG 4+",1,Communication,Telecommunications,"GEO Information Management",Enhancement,Multi,3GL,Java,71,1255,1029,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31039,B,,COSMIC,1,Banking,Banking,"Business Application","New Development",,4GL,,311,3078,2462,5,-1,,,-1,187112
31043,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,RPG,38,208,156,2,-1,RDB400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31045,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Design management","New Development",Multi,3GL,C++,2698,-1,11521,7,-1,Oracle,,-1,-1
31046,B,C,"IFPUG 4+",4,,,,"New Development",PC,3GL,Smalltalk,-1,-1,23336,12,-1,,,37000,-1
31047,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Stock control & order processing",Enhancement,,3GL,C,468,3900,3214,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31049,A,B,"IFPUG 4+",1,Government,Government,"Job, case, incident, project management","New Development",MF,3GL,HTML,119,4697,4697,14,6,,,-1,-1
31051,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,3GL,Shell,178,1606,1474,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31054,B,A,"IFPUG old",1,Utilities,"Electricity, Gas, Water","Management Information System",Re-development,MF,3GL,COBOL,288,6328,4746,-1,-1,IMS,,-1,-1
31057,B,,LOC,4,Communication,Telecommunications,"Embedded Systems","New Development",PC,3GL,Java,-1,2048,2236,4,5,,,20830,-1
31061,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,122,948,882,3,4,DB2Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31065,A,B,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,,3GL,C,78,3227,2678,4,15,,,-1,-1
31066,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Production management",Enhancement,MF,3GL,Java,106,-1,1150,7,-1,DB2,,-1,-1
31069,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,,"Huron/Object Star",178,2213,1992,5,4,TDS,,-1,-1
31070,A,A,"IFPUG 4+",1,"Wholesale & Retail","Wholesale & Retail Trade","Office Information System","New Development",PC,,,1060,3655,3655,30,5,,"Rapid Application Development (RAD)",-1,-1
31072,B,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",Taxation,"New Development",PC,4GL,DELPHI,74,865,865,2,3,,"Rapid Application Development (RAD)",-1,-1
31073,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,250,2055,2055,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31076,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,4GL,Oracle,56,133,133,-1,-1,Interactive,,-1,-1
31077,A,A,"IFPUG 4+",2,Manufacturing,Manufacturing,"Management Information System","New Development",MR,3GL,COBOL,312,5369,5432,10,-1,DB2/400,,-1,-1
31079,B,A,"IFPUG 4+",1,"Professional Services","Professional Services","Customer billing/relationship management","New Development",Multi,,,128,408,379,3,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31080,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,182,309,253,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31083,B,A,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,4GL,"ABAP 4",123,895,738,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31085,A,A,"IFPUG old",2,Utilities,"Electricity, Gas, Water","Management Information System","New Development",PC,4GL,Access,56,158,170,3,1,ACCESS,"Joint Application Development (JAD)Timeboxing",-1,10200
31092,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,CSP,760,11840,9827,7,39,,,-1,-1
31094,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,PC,3GL,"Visual Basic",366,677,677,3,-1,SQL,,19477,85000
31096,A,A,"IFPUG 4+",1,Communication,Communications,"Real-time System",Enhancement,MR,4GL,Oracle,177,2196,1823,8,4,Oracle,,-1,-1
31097,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,PL/SQL,131,1015,832,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31098,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Customer management",Enhancement,MR,3GL,Java,70,-1,1182,5,-1,Oracle,,-1,-1
31100,B,A,"IFPUG old",1,Utilities,"Electricity, Gas, Water","Management Information System","New Development",MF,3GL,COBOL,543,3371,2191,-1,-1,IMS,,-1,-1
31101,B,B,"IFPUG 4+",1,,,"Tax Legislative",Enhancement,MF,3GL,COBOL,20,832,832,3,5,DB2VSAM,,-1,-1
31102,A,B,"IFPUG 4+",2,Insurance,Insurance,"Decision Support System",Enhancement,MF,3GL,COBOL,526,-1,10004,12,-1,DB2,,-1,225927
31103,B,,COSMIC,1,Banking,"GovernmentEducation InstitutionWholesale & Retail TradeTransport & StorageCommunicationsMedical and Health CareBanking","Surveillance and security",Enhancement,PC,3GL,C#,11,43,33,12,1,"SQL Server","Agile Development",-1,-1
31109,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,TIBCO,59,2262,1855,7,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31110,A,A,"IFPUG 4+",1,Communication,Communications,,"New Development",,3GL,C,581,4352,3612,4,9,,,-1,-1
31113,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",61,997,821,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31116,B,B,NESMA,1,Government,Government,,Enhancement,,4GL,Oracle,121,607,427,1,-1,,"Agile Development",-1,-1
31122,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Electronic Data Interchange","New Development",MF,3GL,COBOL,191,1674,1674,3,6,DB2,"Joint Application Development (JAD)Rapid Application Development (RAD)",-1,-1
31123,B,A,"IFPUG 4+",1,Banking,Banking,"Sales contact management",Enhancement,MF,3GL,PL/I,72,1796,1796,2,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31127,B,B,FiSMA,1,Banking,Banking,,"New Development",Multi,3GL,,200,1665,1182,10,-1,,,-1,-1
31131,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,8,8319,8319,29,88,,,-1,495705
31146,B,B,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,Multi,3GL,TIBCO,70,698,572,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31151,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,73,260,213,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31154,B,B,"IFPUG 4+",1,,,,"New Development",,3GL,Java,1374,43946,35245,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31161,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Financial transaction process/accounting",Enhancement,Multi,4GL,ABAP,151,2991,2453,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31162,B,B,FiSMA,1,Insurance,Insurance,,Enhancement,MF,3GL,COBOL,115,908,908,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31163,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,C,202,13415,13415,18,8,,,130000,-1
31164,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingClient Server",Enhancement,Multi,4GL,,-1,147,147,12,-1,,,-1,-1
31166,A,,COSMIC,4,Government,Government,"Data or database management","New Development",PC,4GL,Oracle,492,1020,1105,3,2,Oracle,"Agile Development",-1,765000
31166,A,A,NESMA,4,Government,Government,"Data or database management","New Development",PC,4GL,Oracle,422,1020,1105,3,2,Oracle,"Agile Development",-1,765000
31169,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting","New Development",MF,3GL,COBOL,731,13629,12402,-1,-1,,,-1,-1
31172,B,B,NESMA,1,Communication,Communications,"Transaction/Production System","New Development",PC,3GL,COBOL,14,480,480,2,-1,,,800,60000
31174,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,61,907,744,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31177,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,PC,4GL,Siebel,109,3263,2676,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31180,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,601,601,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31181,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",Multi,3GL,"Visual Basic",179,3358,3123,5,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31182,A,B,"IFPUG 4+",2,Insurance,Insurance,,Enhancement,PC,3GL,C++,2323,-1,3981,6,-1,,,-1,-1
31184,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Other: Online. eSales",Enhancement,,4GL,"html / jsp",89,475,392,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31192,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,105,610,610,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31193,B,A,"IFPUG 4+",1,,,,"New Development",,,,2468,33760,33760,-1,-1,,,-1,-1
31202,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Billing and ERP",Enhancement,,,,60,924,848,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31205,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,4GL,.Net,-1,4316,4316,7,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31206,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,44,73,73,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31208,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,72,1062,871,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31209,B,B,"IFPUG 4+",1,,,,Enhancement,,3GL,COBOL,128,632,500,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31211,B,B,NESMA,1,Insurance,Insurance,"Business Application","New Development",,4GL,Oracle,12,1131,905,8,-1,,,-1,72320
31215,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,1597,1597,8,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31217,B,A,"IFPUG 4+",1,Government,"Public Administration","Employee self-service system","New Development",,4GL,"Lotus Notes",125,170,170,6,2,"LOTUS NOTES",,-1,5085
31219,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,C,4,15,15,2,-1,,,-1,-1
31221,A,B,NESMA,1,Government,Government,,Enhancement,,3GL,Java,281,7651,6280,16,-1,,"Agile Development",-1,-1
31222,B,C,"IFPUG 4+",1,Communication,Communications,"Embedded system/real-time application",Enhancement,,4GL,,-1,122,122,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31225,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,3GL,C++,137,2390,1984,6,14,OBJECTSTOR,,-1,-1
31227,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,,"New Development",Multi,4GL,Oracle,129,569,529,2,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
31232,B,A,"IFPUG 4+",1,,,,Enhancement,,,,131,498,498,7,5,,,-1,-1
31237,A,A,"IFPUG 4+",1,"Electronics & Computers","Wholesale & Retail TradeComputers & Software","Customer billing/relationship managementStock control & order processing",Enhancement,Multi,3GL,C++,146,2965,2965,3,11,DB2,,27580,41382
31238,A,A,"IFPUG 4+",1,Communication,CommunicationsElectronics,"Management Information System","New Development",PC,3GL,C++,432,1691,1691,-1,-1,"Flat files",,-1,-1
31240,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting",Enhancement,PC,3GL,Java,63,3242,2950,-1,-1,,,-1,-1
31241,B,B,"IFPUG 4+",2,Insurance,Insurance,"Management Information System","New Development",,,,76,-1,2640,9,-1,,,-1,182600
31242,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Suppliers Follow up",Enhancement,PC,3GL,Java,43,-1,680,6,-1,Oracle,,-1,-1
31244,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,4GL,Oracle,263,4393,3646,5,-1,Oracle,,-1,-1
31252,B,B,NESMA,1,Government,,"SAP ERP",Enhancement,,4GL,ABAP,200,2750,2200,5,4,,"Agile Development",-1,217920
31253,B,A,"IFPUG 4+",1,,,,"New Development",,,,305,623,623,3,5,,,-1,-1
31264,B,A,"IFPUG 4+",1,"Service Industry","Transport & Storage","Financial transaction process/accounting","New Development",Multi,3GL,PL/SQL,1401,9696,9696,7,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
